Venatir Tribe,Unknown,1e983eb6bcfa02ef7d75bd572cb59ad3aab49285,MutaHive,1,0
Tiamat Brood,Unknown,4e24f217d2fe4dbfa6799bc57f74d8dc939d425b,HiveTech,1,0
Cronus Wing,Unknown,83320e505f35c65324e93510ce2eafbaa71c9aa1,HiveTech,1,0
Garm Brood,Unknown,de2ada75fbc741cfa261ee467bf6416b10f9e301,MutaHive,1,0
Epsilon Squadron,Unknown,83320e505f35c65324e93510ce2eafbaa71c9aa1,MutaHive,1,0
Venatir Tribe,Unknown,af618ea3ed8a8926ca7b17619eebcb9126f0d8b1,MutaHive,1,0
Sargas Tribe,Unknown,9bfc271360fa5bab3707a29e1326b84d0ff58911,MutaHive,1,0
Baelrog Brood,Unknown,1e983eb6bcfa02ef7d75bd572cb59ad3aab49285,MutaHive,1,0
Garm Brood,Unknown,ba2fc0ed637e4ec91cc70424335b3c13e131b75a,MutaHive,1,1
Garm Brood,Unknown,de2ada75fbc741cfa261ee467bf6416b10f9e301,HiveTech,1,0
Epsilon Squadron,Unknown,af618ea3ed8a8926ca7b17619eebcb9126f0d8b1,HiveTech,1,1
Leviathan Brood,Unknown,1e983eb6bcfa02ef7d75bd572cb59ad3aab49285,MutaHive,1,1
Sargas Tribe,Unknown,1e983eb6bcfa02ef7d75bd572cb59ad3aab49285,MutaHive,1,0
Delta Squadron,Unknown,4e24f217d2fe4dbfa6799bc57f74d8dc939d425b,MutaHive,1,0
Antiga,Unknown,4e24f217d2fe4dbfa6799bc57f74d8dc939d425b,MutaHive,1,0
Shelak Tribe,Unknown,450a792de0e544b51af5de578061cb8a2f020f32,MutaHive,1,0
Fenris Brood,Unknown,83320e505f35c65324e93510ce2eafbaa71c9aa1,MutaHive,1,0
Akilae Tribe,Unknown,4e24f217d2fe4dbfa6799bc57f74d8dc939d425b,MutaHive,1,0
Auriga Tribe,Unknown,9bfc271360fa5bab3707a29e1326b84d0ff58911,HiveTech,1,0
Garm Brood,Unknown,af618ea3ed8a8926ca7b17619eebcb9126f0d8b1,HiveTech,1,1
Elite Guard,Unknown,1e983eb6bcfa02ef7d75bd572cb59ad3aab49285,MutaHive,1,0
Baelrog Brood,Unknown,6f8da3c3cc8d08d9cf882700efa049280aedca8c,MutaHive,1,0
Jormungand Brood,Unknown,a220d93efdf05a439b83546a579953c63c863ca7,MutaHive,1,0
Elite Guard,Unknown,ba2fc0ed637e4ec91cc70424335b3c13e131b75a,MutaHive,2,0
Baelrog Brood,Unknown,4e24f217d2fe4dbfa6799bc57f74d8dc939d425b,MutaHive,1,1
Furinax Tribe,Unknown,af618ea3ed8a8926ca7b17619eebcb9126f0d8b1,HiveTech,1,1
Delta Squadron,Unknown,450a792de0e544b51af5de578061cb8a2f020f32,HiveTech,1,0
Epsilon Squadron,Unknown,6f8da3c3cc8d08d9cf882700efa049280aedca8c,MutaHive,1,0
Velari Tribe,Unknown,1e983eb6bcfa02ef7d75bd572cb59ad3aab49285,MutaHive,1,0
Surtur Brood,Unknown,a220d93efdf05a439b83546a579953c63c863ca7,HiveTech,1,1
Epsilon Squadron,Unknown,1e983eb6bcfa02ef7d75bd572cb59ad3aab49285,MutaHive,1,0
Furinax Tribe,Unknown,ba2fc0ed637e4ec91cc70424335b3c13e131b75a,HiveTech,1,0
Leviathan Brood,Unknown,450a792de0e544b51af5de578061cb8a2f020f32,MutaHive,1,0
Antiga,Unknown,4e24f217d2fe4dbfa6799bc57f74d8dc939d425b,HiveTech,1,0
Cronus Wing,Unknown,450a792de0e544b51af5de578061cb8a2f020f32,MutaHive,1,0
